timestamp,forecast_time,occupancy_now,occupancy_forecast_30min,occupancy_actual_30min_later,outdoor_temperature_C,scheduled_room_temperature_C,predictive_room_temperature_C,scheduled_hvac_enable,predictive_hvac_enable,scheduled_hvac_power_kW,predictive_hvac_power_kW,predictive_future_temp_no_hvac_C,predictive_future_temp_with_command_C,predictive_cooling_command_kW_thermal,scheduled_energy_interval_kWh,predictive_energy_interval_kWh,scheduled_energy_cumulative_kWh,predictive_energy_cumulative_kWh,scheduled_comfort_ok,predictive_comfort_ok
2024-09-22 12:15:00,2024-09-22 12:45:00,0.0,0.118197019633543,1.0,25.0,25.02410368425023,25.02410368425023,0,0,0.0,0.0,25.02267915651104,25.02267915651104,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 12:20:00,2024-09-22 12:50:00,0.0,0.118197019633543,1.0,25.0,25.023380573722722,25.023380573722722,0,0,0.0,0.0,25.02267915651104,25.02267915651104,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 12:25:00,2024-09-22 12:55:00,0.0,0.118197019633543,0.0,25.0,25.02267915651104,25.02267915651104,0,0,0.0,0.0,25.018891102469098,25.018891102469098,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 12:30:00,2024-09-22 13:00:00,0.0,0.10926012445480172,0.0,25.0,25.021998781815707,25.021998781815707,0,0,0.0,0.0,25.018891102469098,25.018891102469098,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 12:35:00,2024-09-22 13:05:00,0.0,0.10926012445480172,0.0,25.0,25.021338818361237,25.021338818361237,0,0,0.0,0.0,25.018891102469098,25.018891102469098,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 12:40:00,2024-09-22 13:10:00,0.0,0.10926012445480172,0.0,25.0,25.0206986538104,25.0206986538104,0,0,0.0,0.0,25.018891102469098,25.018891102469098,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 12:45:00,2024-09-22 13:15:00,1.0,0.3863829787391274,0.0,25.0,25.020077694196086,25.020077694196086,0,0,0.0,0.0,25.018891102469098,25.018891102469098,0.0,0.0,0.0,0.0,0.0,True,True
2024-09-22 12:50:00,2024-09-22 13:20:00,1.0,0.4896803943849298,0.0,25.0,25.041975363370202,25.041975363370202,0,0,0.0,0.0,25.018891102469098,25.018891102469098,0.0,0.0,0.0,0.0,0.0,True,True
2024-09-22 12:55:00,2024-09-22 13:25:00,0.0,0.3103047052330756,0.0,25.0,25.063216102469095,25.063216102469095,0,0,0.0,0.0,25.052657243617478,25.052657243617478,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 13:00:00,2024-09-22 13:30:00,0.0,0.3103047052330756,0.0,25.0,25.06131961939502,25.06131961939502,0,0,0.0,0.0,25.052657243617478,25.052657243617478,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 13:05:00,2024-09-22 13:35:00,0.0,0.20938384211486205,0.0,25.0,25.05948003081317,25.05948003081317,0,0,0.0,0.0,25.052657243617478,25.052657243617478,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 13:10:00,2024-09-22 13:40:00,0.0,0.10926012445480172,0.0,25.0,25.057695629888773,25.057695629888773,0,0,0.0,0.0,25.052657243617478,25.052657243617478,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 13:15:00,2024-09-22 13:45:00,0.0,0.10926012445480172,0.0,25.0,25.05596476099211,25.05596476099211,0,0,0.0,0.0,25.052657243617478,25.052657243617478,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 13:20:00,2024-09-22 13:50:00,0.0,0.10926012445480172,0.0,25.0,25.05428581816235,25.05428581816235,0,0,0.0,0.0,25.052657243617478,25.052657243617478,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 13:25:00,2024-09-22 13:55:00,0.0,0.10926012445480172,0.0,25.0,25.052657243617478,25.052657243617478,0,0,0.0,0.0,25.043862009790086,25.043862009790086,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 13:30:00,2024-09-22 14:00:00,0.0,0.0958405313617731,0.0,25.0,25.051077526308955,25.051077526308955,0,0,0.0,0.0,25.043862009790086,25.043862009790086,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 13:35:00,2024-09-22 14:05:00,0.0,0.0958405313617731,0.0,25.0,25.049545200519685,25.049545200519685,0,0,0.0,0.0,25.043862009790086,25.043862009790086,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 13:40:00,2024-09-22 14:10:00,0.0,0.0958405313617731,0.0,25.0,25.048058844504094,25.048058844504094,0,0,0.0,0.0,25.043862009790086,25.043862009790086,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 13:45:00,2024-09-22 14:15:00,0.0,0.0958405313617731,0.0,25.0,25.04661707916897,25.04661707916897,0,0,0.0,0.0,25.043862009790086,25.043862009790086,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 13:50:00,2024-09-22 14:20:00,0.0,0.0958405313617731,0.0,25.0,25.045218566793903,25.045218566793903,0,0,0.0,0.0,25.043862009790086,25.043862009790086,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 13:55:00,2024-09-22 14:25:00,0.0,0.0958405313617731,0.0,25.0,25.043862009790086,25.043862009790086,0,0,0.0,0.0,25.036535826235063,25.036535826235063,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 14:00:00,2024-09-22 14:30:00,0.0,0.0958405313617731,0.0,25.0,25.042546149496385,25.042546149496385,0,0,0.0,0.0,25.036535826235063,25.036535826235063,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 14:05:00,2024-09-22 14:35:00,0.0,0.0958405313617731,0.0,25.0,25.041269765011492,25.041269765011492,0,0,0.0,0.0,25.036535826235063,25.036535826235063,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 14:10:00,2024-09-22 14:40:00,0.0,0.0958405313617731,0.0,25.0,25.040031672061147,25.040031672061147,0,0,0.0,0.0,25.036535826235063,25.036535826235063,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 14:15:00,2024-09-22 14:45:00,0.0,0.0958405313617731,0.0,25.0,25.038830721899313,25.038830721899313,0,0,0.0,0.0,25.036535826235063,25.036535826235063,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 14:20:00,2024-09-22 14:50:00,0.0,0.0958405313617731,0.0,25.0,25.037665800242333,25.037665800242333,0,0,0.0,0.0,25.036535826235063,25.036535826235063,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 14:25:00,2024-09-22 14:55:00,0.0,0.0958405313617731,0.0,25.0,25.036535826235063,25.036535826235063,0,0,0.0,0.0,25.030433320430756,25.030433320430756,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 14:30:00,2024-09-22 15:00:00,0.0,0.08009402252814175,0.0,25.0,25.03543975144801,25.03543975144801,0,0,0.0,0.0,25.030433320430756,25.030433320430756,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 14:35:00,2024-09-22 15:05:00,0.0,0.08009402252814175,0.0,25.0,25.03437655890457,25.03437655890457,0,0,0.0,0.0,25.030433320430756,25.030433320430756,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 14:40:00,2024-09-22 15:10:00,0.0,0.08009402252814175,0.0,25.0,25.03334526213743,25.03334526213743,0,0,0.0,0.0,25.030433320430756,25.030433320430756,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 14:45:00,2024-09-22 15:15:00,0.0,0.08009402252814175,0.0,25.0,25.03234490427331,25.03234490427331,0,0,0.0,0.0,25.030433320430756,25.030433320430756,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 14:50:00,2024-09-22 15:20:00,0.0,0.08009402252814175,0.0,25.0,25.03137455714511,25.03137455714511,0,0,0.0,0.0,25.030433320430756,25.030433320430756,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 14:55:00,2024-09-22 15:25:00,0.0,0.08009402252814175,0.0,25.0,25.030433320430756,25.030433320430756,0,0,0.0,0.0,25.025350103935853,25.025350103935853,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 15:00:00,2024-09-22 15:30:00,0.0,0.08009402252814175,0.0,25.0,25.029520320817834,25.029520320817834,0,0,0.0,0.0,25.025350103935853,25.025350103935853,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 15:05:00,2024-09-22 15:35:00,0.0,0.08009402252814175,0.0,25.0,25.0286347111933,25.0286347111933,0,0,0.0,0.0,25.025350103935853,25.025350103935853,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 15:10:00,2024-09-22 15:40:00,0.0,0.08009402252814175,0.0,25.0,25.027775669857498,25.027775669857498,0,0,0.0,0.0,25.025350103935853,25.025350103935853,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 15:15:00,2024-09-22 15:45:00,0.0,0.08009402252814175,0.0,25.0,25.026942399761772,25.026942399761772,0,0,0.0,0.0,25.025350103935853,25.025350103935853,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 15:20:00,2024-09-22 15:50:00,0.0,0.08009402252814175,0.0,25.0,25.02613412776892,25.02613412776892,0,0,0.0,0.0,25.025350103935853,25.025350103935853,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 15:25:00,2024-09-22 15:55:00,0.0,0.08009402252814175,0.0,25.0,25.025350103935853,25.025350103935853,0,0,0.0,0.0,25.02111592690061,25.02111592690061,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 15:30:00,2024-09-22 16:00:00,0.0,0.06500898248053312,0.0,25.0,25.024589600817777,25.024589600817777,0,0,0.0,0.0,25.02111592690061,25.02111592690061,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 15:35:00,2024-09-22 16:05:00,0.0,0.06500898248053312,0.0,25.0,25.023851912793244,25.023851912793244,0,0,0.0,0.0,25.02111592690061,25.02111592690061,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 15:40:00,2024-09-22 16:10:00,0.0,0.06500898248053312,0.0,25.0,25.02313635540945,25.02313635540945,0,0,0.0,0.0,25.02111592690061,25.02111592690061,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 15:45:00,2024-09-22 16:15:00,0.0,0.06500898248053312,1.0,25.0,25.022442264747166,25.022442264747166,0,0,0.0,0.0,25.02111592690061,25.02111592690061,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 15:50:00,2024-09-22 16:20:00,0.0,0.06500898248053312,1.0,25.0,25.021768996804752,25.021768996804752,0,0,0.0,0.0,25.02111592690061,25.02111592690061,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 15:55:00,2024-09-22 16:25:00,0.0,0.06500898248053312,1.0,25.0,25.02111592690061,25.02111592690061,0,0,0.0,0.0,25.017588975966333,25.017588975966333,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 16:00:00,2024-09-22 16:30:00,0.0,0.06500898248053312,1.0,25.0,25.020482449093592,25.020482449093592,0,0,0.0,0.0,25.017588975966333,25.017588975966333,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 16:05:00,2024-09-22 16:35:00,0.0,0.06500898248053312,1.0,25.0,25.019867975620784,25.019867975620784,0,0,0.0,0.0,25.017588975966333,25.017588975966333,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 16:10:00,2024-09-22 16:40:00,0.0,0.06500898248053312,1.0,25.0,25.019271936352162,25.019271936352162,0,0,0.0,0.0,25.017588975966333,25.017588975966333,0.0,0.0,0.0,0.0,0.0,,
2024-09-22 16:15:00,2024-09-22 16:45:00,1.0,0.296236614425517,0.0,25.0,25.018693778261596,25.018693778261596,0,0,0.0,0.0,25.017588975966333,25.017588975966333,0.0,0.0,0.0,0.0,0.0,True,True
