timestamp,occupancy_now,occupancy_forecast_15min,outdoor_temperature_C,scheduled_room_temperature_C,predictive_room_temperature_C,scheduled_hvac_power_kW,predictive_hvac_power_kW,scheduled_energy_cumulative_kWh,predictive_energy_cumulative_kWh,scheduled_comfort_ok,predictive_comfort_ok,occupancy_actual_15min_later,forecast_time
2024-09-01 13:55:00,0.0,0.06396824429555632,27.0,26.73422489197476,25.036980415411957,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 14:10:00
2024-09-01 14:00:00,0.0,0.06396824429555632,27.0,26.742198145215514,25.095871002949597,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 14:15:00
2024-09-01 14:05:00,0.0,0.06396824429555632,27.0,26.74993220085905,25.152994872861107,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 14:20:00
2024-09-01 14:10:00,0.0,0.06396824429555632,27.0,26.75743423483328,25.208405026675273,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 14:25:00
2024-09-01 14:15:00,0.0,0.06396824429555632,27.0,26.76471120778828,25.262152875875014,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 14:30:00
2024-09-01 14:20:00,0.0,0.06396824429555632,27.0,26.771769871554632,25.314288289598764,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 14:35:00
2024-09-01 14:25:00,0.0,0.06396824429555632,27.0,26.778616775407993,25.3648596409108,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 14:40:00
2024-09-01 14:30:00,0.0,0.06396824429555632,27.0,26.785258272145754,25.41391385168348,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 14:45:00
2024-09-01 14:35:00,0.0,0.06396824429555632,27.0,26.79170052398138,25.461496436132975,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 14:50:00
2024-09-01 14:40:00,0.0,0.06396824429555632,27.0,26.797949508261937,25.507651543048986,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 14:55:00
2024-09-01 14:45:00,0.0,0.05837280013522185,27.0,26.804011023014077,25.552421996757516,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 15:00:00
2024-09-01 14:50:00,0.0,0.05837280013522185,27.0,26.809890692323656,25.59584933685479,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 15:05:00
2024-09-01 14:55:00,0.0,0.05837280013522185,27.0,26.815593971553945,25.63797385674915,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 15:10:00
2024-09-01 15:00:00,0.0,0.05837280013522185,27.0,26.821126152407327,25.678834641046674,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 15:15:00
2024-09-01 15:05:00,0.0,0.05837280013522185,27.0,26.826492367835108,25.718469601815272,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 15:20:00
2024-09-01 15:10:00,0.0,0.05837280013522185,27.0,26.831697596800055,25.756915513760813,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 15:25:00
2024-09-01 15:15:00,0.0,0.05837280013522185,27.0,26.836746668896055,25.79420804834799,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 15:30:00
2024-09-01 15:20:00,0.0,0.05837280013522185,27.0,26.841644268829175,25.83038180689755,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 15:35:00
2024-09-01 15:25:00,0.0,0.05837280013522185,27.0,26.8463949407643,25.865470352690622,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 15:40:00
2024-09-01 15:30:00,0.0,0.05837280013522185,27.0,26.85100309254137,25.899506242109904,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 15:45:00
2024-09-01 15:35:00,0.0,0.05837280013522185,27.0,26.855472999765126,25.932521054846607,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 15:50:00
2024-09-01 15:40:00,0.0,0.05837280013522185,27.0,26.859808809772172,25.96454542320121,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 15:55:00
2024-09-01 15:45:00,0.0,0.051476959176847414,27.0,26.86401454547901,25.99560906050517,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 16:00:00
2024-09-01 15:50:00,0.0,0.051476959176847414,27.0,26.86809410911464,26.025740788690015,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 16:05:00
2024-09-01 15:55:00,0.0,0.051476959176847414,27.0,26.872051285841202,26.054968565029316,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 16:10:00
2024-09-01 16:00:00,0.0,0.051476959176847414,27.0,26.875889747265965,26.083319508078436,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 16:15:00
2024-09-01 16:05:00,0.0,0.051476959176847414,27.0,26.879613054847987,26.110819922836082,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 16:20:00
2024-09-01 16:10:00,0.0,0.051476959176847414,27.0,26.883224663202547,26.137495325151,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 16:25:00
2024-09-01 16:15:00,0.0,0.051476959176847414,27.0,26.88672792330647,26.163370465396472,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 16:30:00
2024-09-01 16:20:00,0.0,0.051476959176847414,27.0,26.890126085607275,26.188469351434577,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 16:35:00
2024-09-01 16:25:00,0.0,0.051476959176847414,27.0,26.893422303039056,26.21281527089154,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 16:40:00
2024-09-01 16:30:00,0.0,0.051476959176847414,27.0,26.896619633947886,26.236430812764794,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 16:45:00
2024-09-01 16:35:00,0.0,0.051476959176847414,27.0,26.89972104492945,26.25933788838185,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 16:50:00
2024-09-01 16:40:00,0.0,0.051476959176847414,27.0,26.902729413581568,26.281557751730396,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 16:55:00
2024-09-01 16:45:00,0.0,0.04371602079759443,27.0,26.90564753117412,26.303111019178484,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 17:00:00
2024-09-01 16:50:00,0.0,0.04371602079759443,27.0,26.9084781052389,26.324017688603128,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 17:05:00
2024-09-01 16:55:00,0.0,0.04371602079759443,27.0,26.911223762081733,26.344297157945036,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 17:10:00
2024-09-01 17:00:00,0.0,0.04371602079759443,27.0,26.91388704921928,26.363968243206685,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 17:15:00
2024-09-01 17:05:00,0.0,0.04371602079759443,27.0,26.916470437742703,26.383049195910484,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 17:20:00
2024-09-01 17:10:00,0.0,0.04371602079759443,27.0,26.918976324610423,26.40155772003317,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 17:25:00
2024-09-01 17:15:00,0.0,0.04371602079759443,27.0,26.92140703487211,26.419510988432176,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 17:30:00
2024-09-01 17:20:00,0.0,0.04371602079759443,27.0,26.923764823825948,26.43692565877921,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 17:35:00
2024-09-01 17:25:00,0.0,0.04371602079759443,27.0,26.92605187911117,26.453817889015834,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 17:40:00
2024-09-01 17:30:00,0.0,0.04371602079759443,27.0,26.928270322737834,26.470203352345358,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 17:45:00
2024-09-01 17:35:00,0.0,0.04371602079759443,27.0,26.9304222130557,26.486097251774996,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 17:50:00
2024-09-01 17:40:00,0.0,0.04371602079759443,27.0,26.93250954666403,26.501514334221746,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 17:55:00
2024-09-01 17:45:00,0.0,0.0355543924107912,27.0,26.93453426026411,26.516468904195094,0.0,0.0,0.0,0.3101800878842672,,,0.0,2024-09-01 18:00:00
