timestamp,occupancy_actual,occupancy_predicted,occupancy_control,occupancy_state,state_description,control_update,hvac_enable,fan_enable,temperature_setpoint_C,deadband_C,lighting_enable,workstation_lux,circulation_lux,outdoor_temperature_C,room_temperature_C,upper_temperature_limit_C,lower_temperature_limit_C,occupancy_heat_gain_W,envelope_heat_transfer_W,cooling_on,cooling_thermal_power_W,hvac_electric_power_W,hvac_energy_interval_kWh,hvac_energy_cumulative_kWh,co2_ppm,damper_enable
2024-09-22 10:45:00,0.0,0.03826190476190476,0,S1,Vacant,1,0,0,25.8,5.0,0,0,0,25.0,25.0,28.3,23.3,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2024-09-22 10:50:00,0.0,0.019476650414299888,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.0,28.3,23.3,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2024-09-22 10:55:00,0.0,0.019476650414299888,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.0,28.3,23.3,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2024-09-22 11:00:00,0.0,0.028544988216944716,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.0,28.3,23.3,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2024-09-22 11:05:00,0.0,0.028544988216944716,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.0,28.3,23.3,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2024-09-22 11:10:00,0.0,0.028544988216944716,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.0,28.3,23.3,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2024-09-22 11:15:00,0.0,0.028544988216944716,0,S1,Vacant,1,0,0,25.8,5.0,0,0,0,25.0,25.0,28.3,23.3,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2024-09-22 11:20:00,0.0,0.028544988216944716,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.0,28.3,23.3,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2024-09-22 11:25:00,0.0,0.028544988216944716,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.0,28.3,23.3,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2024-09-22 11:30:00,0.0,0.028544988216944716,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.0,28.3,23.3,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2024-09-22 11:35:00,0.0,0.028544988216944716,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.0,28.3,23.3,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2024-09-22 11:40:00,0.0,0.028544988216944716,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.0,28.3,23.3,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2024-09-22 11:45:00,0.0,0.028544988216944716,0,S1,Vacant,1,0,0,25.8,5.0,0,0,0,25.0,25.0,28.3,23.3,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2024-09-22 11:50:00,0.0,0.028544988216944716,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.0,28.3,23.3,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2024-09-22 11:55:00,0.0,0.028544988216944716,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.0,28.3,23.3,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2024-09-22 12:00:00,0.0,0.07711440737232438,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.0,28.3,23.3,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2024-09-22 12:05:00,0.0,0.07711440737232438,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.0,28.3,23.3,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2024-09-22 12:10:00,0.0,0.07711440737232438,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.0,28.3,23.3,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2024-09-22 12:15:00,0.0,0.07711440737232438,0,S1,Vacant,1,0,0,25.8,5.0,0,0,0,25.0,25.0,28.3,23.3,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2024-09-22 12:20:00,0.0,0.07711440737232438,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.0,28.3,23.3,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2024-09-22 12:25:00,0.0,0.07711440737232438,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.0,28.3,23.3,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2024-09-22 12:30:00,0.0,0.07711440737232438,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.0,28.3,23.3,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2024-09-22 12:35:00,0.0,0.07711440737232438,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.0,28.3,23.3,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2024-09-22 12:40:00,0.0,0.07711440737232438,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.0,28.3,23.3,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2024-09-22 12:45:00,1.0,0.07711440737232438,0,S1,Vacant,1,0,0,25.8,5.0,0,0,0,25.0,25.0,28.3,23.3,75.0,0.0,0,0.0,0.0,0.0,0.0,,
2024-09-22 12:50:00,1.0,0.6443981573981573,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.0225,28.3,23.3,75.0,-2.2500000000000853,0,0.0,0.0,0.0,0.0,,
2024-09-22 12:55:00,0.0,0.7662619047619046,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.044325,28.3,23.3,0.0,-4.432500000000061,0,0.0,0.0,0.0,0.0,,
2024-09-22 13:00:00,0.0,0.048833333333333326,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.04299525,28.3,23.3,0.0,-4.2995250000000595,0,0.0,0.0,0.0,0.0,,
2024-09-22 13:05:00,0.0,0.0,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.0417053925,28.3,23.3,0.0,-4.170539249999905,0,0.0,0.0,0.0,0.0,,
2024-09-22 13:10:00,0.0,0.08176492748498645,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.040454230725,28.3,23.3,0.0,-4.045423072500043,0,0.0,0.0,0.0,0.0,,
2024-09-22 13:15:00,0.0,0.08176492748498645,0,S1,Vacant,1,0,0,25.8,5.0,0,0,0,25.0,25.03924060380325,28.3,23.3,0.0,-3.924060380325045,0,0.0,0.0,0.0,0.0,,
2024-09-22 13:20:00,0.0,0.08176492748498645,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.038063385689153,28.3,23.3,0.0,-3.8063385689152796,0,0.0,0.0,0.0,0.0,,
2024-09-22 13:25:00,0.0,0.08176492748498645,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.03692148411848,28.3,23.3,0.0,-3.6921484118479952,0,0.0,0.0,0.0,0.0,,
2024-09-22 13:30:00,0.0,0.08176492748498645,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.035813839594926,28.3,23.3,0.0,-3.5813839594926122,0,0.0,0.0,0.0,0.0,,
2024-09-22 13:35:00,0.0,0.08176492748498645,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.03473942440708,28.3,23.3,0.0,-3.4739424407078445,0,0.0,0.0,0.0,0.0,,
2024-09-22 13:40:00,0.0,0.08176492748498645,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.033697241674865,28.3,23.3,0.0,-3.3697241674865097,0,0.0,0.0,0.0,0.0,,
2024-09-22 13:45:00,0.0,0.08176492748498645,0,S1,Vacant,1,0,0,25.8,5.0,0,0,0,25.0,25.03268632442462,28.3,23.3,0.0,-3.2686324424620494,0,0.0,0.0,0.0,0.0,,
2024-09-22 13:50:00,0.0,0.08176492748498645,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.031705734691883,28.3,23.3,0.0,-3.170573469188298,0,0.0,0.0,0.0,0.0,,
2024-09-22 13:55:00,0.0,0.08176492748498645,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.030754562651126,28.3,23.3,0.0,-3.075456265112564,0,0.0,0.0,0.0,0.0,,
2024-09-22 14:00:00,0.0,0.06941795954160543,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.029831925771592,28.3,23.3,0.0,-2.983192577159244,0,0.0,0.0,0.0,0.0,,
2024-09-22 14:05:00,0.0,0.06941795954160543,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.028936967998444,28.3,23.3,0.0,-2.893696799844392,0,0.0,0.0,0.0,0.0,,
2024-09-22 14:10:00,0.0,0.06941795954160543,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.02806885895849,28.3,23.3,0.0,-2.8068858958491205,0,0.0,0.0,0.0,0.0,,
2024-09-22 14:15:00,0.0,0.06941795954160543,0,S1,Vacant,1,0,0,25.8,5.0,0,0,0,25.0,25.027226793189737,28.3,23.3,0.0,-2.7226793189736753,0,0.0,0.0,0.0,0.0,,
2024-09-22 14:20:00,0.0,0.06941795954160543,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.026409989394043,28.3,23.3,0.0,-2.6409989394043265,0,0.0,0.0,0.0,0.0,,
2024-09-22 14:25:00,0.0,0.06941795954160543,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.02561768971222,28.3,23.3,0.0,-2.5617689712220226,0,0.0,0.0,0.0,0.0,,
2024-09-22 14:30:00,0.0,0.06941795954160543,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.024849159020853,28.3,23.3,0.0,-2.484915902085305,0,0.0,0.0,0.0,0.0,,
2024-09-22 14:35:00,0.0,0.06941795954160543,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.02410368425023,28.3,23.3,0.0,-2.410368425022824,0,0.0,0.0,0.0,0.0,,
2024-09-22 14:40:00,0.0,0.06941795954160543,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.023380573722722,28.3,23.3,0.0,-2.3380573722722175,0,0.0,0.0,0.0,0.0,,
2024-09-22 14:45:00,0.0,0.06941795954160543,0,S1,Vacant,1,0,0,25.8,5.0,0,0,0,25.0,25.02267915651104,28.3,23.3,0.0,-2.267915651103891,0,0.0,0.0,0.0,0.0,,
2024-09-22 14:50:00,0.0,0.06941795954160543,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.021998781815707,28.3,23.3,0.0,-2.1998781815707247,0,0.0,0.0,0.0,0.0,,
2024-09-22 14:55:00,0.0,0.06941795954160543,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.021338818361237,28.3,23.3,0.0,-2.1338818361236633,0,0.0,0.0,0.0,0.0,,
2024-09-22 15:00:00,0.0,0.026242807484990603,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.0206986538104,28.3,23.3,0.0,-2.0698653810399037,0,0.0,0.0,0.0,0.0,,
2024-09-22 15:05:00,0.0,0.026242807484990603,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.020077694196086,28.3,23.3,0.0,-2.007769419608607,0,0.0,0.0,0.0,0.0,,
2024-09-22 15:10:00,0.0,0.026242807484990603,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.019475363370205,28.3,23.3,0.0,-1.9475363370204946,0,0.0,0.0,0.0,0.0,,
2024-09-22 15:15:00,0.0,0.026242807484990603,0,S1,Vacant,1,0,0,25.8,5.0,0,0,0,25.0,25.018891102469098,28.3,23.3,0.0,-1.8891102469098087,0,0.0,0.0,0.0,0.0,,
2024-09-22 15:20:00,0.0,0.026242807484990603,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.018324369395025,28.3,23.3,0.0,-1.8324369395024576,0,0.0,0.0,0.0,0.0,,
2024-09-22 15:25:00,0.0,0.026242807484990603,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.017774638313174,28.3,23.3,0.0,-1.7774638313174052,0,0.0,0.0,0.0,0.0,,
2024-09-22 15:30:00,0.0,0.026242807484990603,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.01724139916378,28.3,23.3,0.0,-1.7241399163779647,0,0.0,0.0,0.0,0.0,,
2024-09-22 15:35:00,0.0,0.026242807484990603,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.016724157188865,28.3,23.3,0.0,-1.6724157188864552,0,0.0,0.0,0.0,0.0,,
2024-09-22 15:40:00,0.0,0.026242807484990603,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.0162224324732,28.3,23.3,0.0,-1.6222432473199433,0,0.0,0.0,0.0,0.0,,
2024-09-22 15:45:00,0.0,0.026242807484990603,0,S1,Vacant,1,0,0,25.8,5.0,0,0,0,25.0,25.015735759499,28.3,23.3,0.0,-1.5735759499001745,0,0.0,0.0,0.0,0.0,,
2024-09-22 15:50:00,0.0,0.026242807484990603,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.015263686714032,28.3,23.3,0.0,-1.5263686714032332,0,0.0,0.0,0.0,0.0,,
2024-09-22 15:55:00,0.0,0.026242807484990603,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.01480577611261,28.3,23.3,0.0,-1.4805776112609692,0,0.0,0.0,0.0,0.0,,
2024-09-22 16:00:00,0.0,0.03514936240353867,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.014361602829233,28.3,23.3,0.0,-1.4361602829232822,0,0.0,0.0,0.0,0.0,,
2024-09-22 16:05:00,0.0,0.03514936240353867,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.013930754744354,28.3,23.3,0.0,-1.3930754744354346,0,0.0,0.0,0.0,0.0,,
2024-09-22 16:10:00,0.0,0.03514936240353867,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.013512832102023,28.3,23.3,0.0,-1.3512832102023253,0,0.0,0.0,0.0,0.0,,
2024-09-22 16:15:00,1.0,0.03514936240353867,0,S1,Vacant,1,0,0,25.8,5.0,0,0,0,25.0,25.013107447138964,28.3,23.3,75.0,-1.3107447138963835,0,0.0,0.0,0.0,0.0,,
2024-09-22 16:20:00,1.0,0.669952380952381,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.035214223724793,28.3,23.3,75.0,-3.5214223724793214,0,0.0,0.0,0.0,0.0,,
2024-09-22 16:25:00,1.0,0.9844444444444445,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.05665779701305,28.3,23.3,75.0,-5.665779701304885,0,0.0,0.0,0.0,0.0,,
2024-09-22 16:30:00,1.0,0.8278401435707465,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.077458063102657,28.3,23.3,75.0,-7.745806310265735,0,0.0,0.0,0.0,0.0,,
2024-09-22 16:35:00,1.0,0.8278401435707465,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.09763432120958,28.3,23.3,75.0,-9.763432120957916,0,0.0,0.0,0.0,0.0,,
2024-09-22 16:40:00,1.0,0.8278401435707465,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.117205291573292,28.3,23.3,75.0,-11.720529157329196,0,0.0,0.0,0.0,0.0,,
2024-09-22 16:45:00,0.0,0.8278401435707465,1,S2,Occupied Low,1,1,1,24.5,5.0,1,350,100,25.0,25.136189132826093,27.0,22.0,0.0,-13.618913282609313,0,0.0,0.0,0.0,0.0,,
2024-09-22 16:50:00,0.0,0.13080555555555554,1,S2,Occupied Low,0,1,1,24.5,5.0,1,350,100,25.0,25.13210345884131,27.0,22.0,0.0,-13.210345884131058,0,0.0,0.0,0.0,0.0,,
2024-09-22 16:55:00,0.0,0.0,1,S2,Occupied Low,0,1,1,24.5,5.0,1,350,100,25.0,25.12814035507607,27.0,22.0,0.0,-12.814035507607002,0,0.0,0.0,0.0,0.0,,
2024-09-22 17:00:00,0.0,0.02544187771368144,1,S2,Occupied Low,0,1,1,24.5,5.0,1,350,100,25.0,25.124296144423788,27.0,22.0,0.0,-12.429614442378778,0,0.0,0.0,0.0,0.0,,
2024-09-22 17:05:00,0.0,0.02544187771368144,1,S2,Occupied Low,0,1,1,24.5,5.0,1,350,100,25.0,25.120567260091075,27.0,22.0,0.0,-12.056726009107521,0,0.0,0.0,0.0,0.0,,
2024-09-22 17:10:00,0.0,0.02544187771368144,1,S2,Occupied Low,0,1,1,24.5,5.0,1,350,100,25.0,25.116950242288343,27.0,22.0,0.0,-11.695024228834328,0,0.0,0.0,0.0,0.0,,
2024-09-22 17:15:00,0.0,0.02544187771368144,0,S1,Vacant,1,0,0,25.8,5.0,0,0,0,25.0,25.11344173501969,28.3,23.3,0.0,-11.344173501969124,0,0.0,0.0,0.0,0.0,,
2024-09-22 17:20:00,0.0,0.02544187771368144,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.1100384829691,28.3,23.3,0.0,-11.00384829690988,0,0.0,0.0,0.0,0.0,,
2024-09-22 17:25:00,0.0,0.02544187771368144,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.106737328480026,28.3,23.3,0.0,-10.673732848002615,0,0.0,0.0,0.0,0.0,,
2024-09-22 17:30:00,0.0,0.02544187771368144,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.103535208625626,28.3,23.3,0.0,-10.353520862562604,0,0.0,0.0,0.0,0.0,,
2024-09-22 17:35:00,0.0,0.02544187771368144,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.100429152366857,28.3,23.3,0.0,-10.042915236685701,0,0.0,0.0,0.0,0.0,,
2024-09-22 17:40:00,0.0,0.02544187771368144,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.09741627779585,28.3,23.3,0.0,-9.741627779585116,0,0.0,0.0,0.0,0.0,,
2024-09-22 17:45:00,0.0,0.02544187771368144,0,S1,Vacant,1,0,0,25.8,5.0,0,0,0,25.0,25.094493789461975,28.3,23.3,0.0,-9.449378946197484,0,0.0,0.0,0.0,0.0,,
2024-09-22 17:50:00,1.0,0.02544187771368144,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.091658975778117,28.3,23.3,75.0,-9.165897577811677,0,0.0,0.0,0.0,0.0,,
2024-09-22 17:55:00,1.0,0.5140833333333332,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.111409206504774,28.3,23.3,75.0,-11.140920650477426,0,0.0,0.0,0.0,0.0,,
2024-09-22 18:00:00,1.0,0.879734126984127,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.13056693030963,28.3,23.3,75.0,-13.056693030963018,0,0.0,0.0,0.0,0.0,,
2024-09-22 18:05:00,1.0,1.0,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.14914992240034,28.3,23.3,75.0,-14.914992240034053,0,0.0,0.0,0.0,0.0,,
2024-09-22 18:10:00,0.0,1.0,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.16717542472833,28.3,23.3,0.0,-16.717542472833102,0,0.0,0.0,0.0,0.0,,
2024-09-22 18:15:00,1.0,0.08371428571428571,0,S1,Vacant,1,0,0,25.8,5.0,0,0,0,25.0,25.16216016198648,28.3,23.3,75.0,-16.21601619864812,0,0.0,0.0,0.0,0.0,,
2024-09-22 18:20:00,1.0,0.638965007215007,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.17979535712689,28.3,23.3,75.0,-17.979535712688843,0,0.0,0.0,0.0,0.0,,
2024-09-22 18:25:00,1.0,0.879734126984127,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.196901496413084,28.3,23.3,75.0,-19.690149641308352,0,0.0,0.0,0.0,0.0,,
2024-09-22 18:30:00,1.0,1.0,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.213494451520692,28.3,23.3,75.0,-21.34944515206918,0,0.0,0.0,0.0,0.0,,
2024-09-22 18:35:00,1.0,1.0,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.229589617975073,28.3,23.3,75.0,-22.95896179750727,0,0.0,0.0,0.0,0.0,,
2024-09-22 18:40:00,1.0,1.0,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.245201929435822,28.3,23.3,75.0,-24.52019294358223,0,0.0,0.0,0.0,0.0,,
2024-09-22 18:45:00,1.0,1.0,1,S2,Occupied Low,1,1,1,24.5,5.0,1,350,100,25.0,25.260345871552747,27.0,22.0,75.0,-26.034587155274735,0,0.0,0.0,0.0,0.0,,
2024-09-22 18:50:00,1.0,1.0,1,S2,Occupied Low,0,1,1,24.5,5.0,1,350,100,25.0,25.275035495406165,27.0,22.0,75.0,-27.50354954061649,0,0.0,0.0,0.0,0.0,,
2024-09-22 18:55:00,1.0,1.0,1,S2,Occupied Low,0,1,1,24.5,5.0,1,350,100,25.0,25.28928443054398,27.0,22.0,75.0,-28.928443054397945,0,0.0,0.0,0.0,0.0,,
2024-09-22 19:00:00,1.0,0.6744642857142857,1,S2,Occupied Low,0,1,1,24.5,5.0,1,350,100,25.0,25.30310589762766,27.0,22.0,75.0,-30.31058976276597,0,0.0,0.0,0.0,0.0,,
2024-09-22 19:05:00,1.0,0.6744642857142857,1,S2,Occupied Low,0,1,1,24.5,5.0,1,350,100,25.0,25.31651272069883,27.0,22.0,75.0,-31.651272069883163,0,0.0,0.0,0.0,0.0,,
2024-09-22 19:10:00,1.0,0.6744642857142857,1,S2,Occupied Low,0,1,1,24.5,5.0,1,350,100,25.0,25.329517339077867,27.0,22.0,75.0,-32.95173390778672,0,0.0,0.0,0.0,0.0,,
2024-09-22 19:15:00,1.0,0.6744642857142857,1,S2,Occupied Low,1,1,1,24.5,5.0,1,350,100,25.0,25.342131818905532,27.0,22.0,75.0,-34.2131818905532,0,0.0,0.0,0.0,0.0,,
2024-09-22 19:20:00,1.0,0.6744642857142857,1,S2,Occupied Low,0,1,1,24.5,5.0,1,350,100,25.0,25.354367864338364,27.0,22.0,75.0,-35.43678643383643,0,0.0,0.0,0.0,0.0,,
2024-09-22 19:25:00,1.0,0.6744642857142857,1,S2,Occupied Low,0,1,1,24.5,5.0,1,350,100,25.0,25.366236828408212,27.0,22.0,75.0,-36.6236828408212,0,0.0,0.0,0.0,0.0,,
2024-09-22 19:30:00,1.0,0.6744642857142857,1,S2,Occupied Low,0,1,1,24.5,5.0,1,350,100,25.0,25.377749723555965,27.0,22.0,75.0,-37.7749723555965,0,0.0,0.0,0.0,0.0,,
2024-09-22 19:35:00,1.0,0.6744642857142857,1,S2,Occupied Low,0,1,1,24.5,5.0,1,350,100,25.0,25.388917231849288,27.0,22.0,75.0,-38.89172318492875,0,0.0,0.0,0.0,0.0,,
2024-09-22 19:40:00,1.0,0.6744642857142857,1,S2,Occupied Low,0,1,1,24.5,5.0,1,350,100,25.0,25.399749714893808,27.0,22.0,75.0,-39.974971489380806,0,0.0,0.0,0.0,0.0,,
2024-09-22 19:45:00,1.0,0.6744642857142857,1,S2,Occupied Low,1,1,1,24.5,5.0,1,350,100,25.0,25.410257223446994,27.0,22.0,75.0,-41.02572234469939,0,0.0,0.0,0.0,0.0,,
2024-09-22 19:50:00,1.0,0.6744642857142857,1,S2,Occupied Low,0,1,1,24.5,5.0,1,350,100,25.0,25.420449506743584,27.0,22.0,75.0,-42.04495067435836,0,0.0,0.0,0.0,0.0,,
2024-09-22 19:55:00,1.0,0.6744642857142857,1,S2,Occupied Low,0,1,1,24.5,5.0,1,350,100,25.0,25.430336021541276,27.0,22.0,75.0,-43.03360215412759,0,0.0,0.0,0.0,0.0,,
2024-09-22 20:00:00,1.0,0.5567060606060606,1,S2,Occupied Low,0,1,1,24.5,5.0,1,350,100,25.0,25.439925940895037,27.0,22.0,75.0,-43.99259408950371,0,0.0,0.0,0.0,0.0,,
2024-09-22 20:05:00,1.0,0.5567060606060606,1,S2,Occupied Low,0,1,1,24.5,5.0,1,350,100,25.0,25.449228162668184,27.0,22.0,75.0,-44.922816266818444,0,0.0,0.0,0.0,0.0,,
2024-09-22 20:10:00,1.0,0.5567060606060606,1,S2,Occupied Low,0,1,1,24.5,5.0,1,350,100,25.0,25.45825131778814,27.0,22.0,75.0,-45.825131778813954,0,0.0,0.0,0.0,0.0,,
2024-09-22 20:15:00,1.0,0.5567060606060606,1,S2,Occupied Low,1,1,1,24.5,5.0,1,350,100,25.0,25.467003778254494,27.0,22.0,75.0,-46.70037782544938,0,0.0,0.0,0.0,0.0,,
2024-09-22 20:20:00,1.0,0.5567060606060606,1,S2,Occupied Low,0,1,1,24.5,5.0,1,350,100,25.0,25.47549366490686,27.0,22.0,75.0,-47.54936649068604,0,0.0,0.0,0.0,0.0,,
2024-09-22 20:25:00,1.0,0.5567060606060606,1,S2,Occupied Low,0,1,1,24.5,5.0,1,350,100,25.0,25.483728854959654,27.0,22.0,75.0,-48.372885495965434,0,0.0,0.0,0.0,0.0,,
2024-09-22 20:30:00,1.0,0.5567060606060606,1,S2,Occupied Low,0,1,1,24.5,5.0,1,350,100,25.0,25.491716989310866,27.0,22.0,75.0,-49.17169893108664,0,0.0,0.0,0.0,0.0,,
2024-09-22 20:35:00,0.0,0.5567060606060606,1,S2,Occupied Low,0,1,1,24.5,5.0,1,350,100,25.0,25.49946547963154,27.0,22.0,0.0,-49.946547963153876,0,0.0,0.0,0.0,0.0,,
2024-09-22 20:40:00,0.0,0.3248333333333332,1,S2,Occupied Low,0,1,1,24.5,5.0,1,350,100,25.0,25.484481515242592,27.0,22.0,0.0,-48.44815152425923,0,0.0,0.0,0.0,0.0,,
2024-09-22 20:45:00,0.0,0.32154761904761897,0,S1,Vacant,1,0,0,25.8,5.0,0,0,0,25.0,25.469947069785313,28.3,23.3,0.0,-46.9947069785313,0,0.0,0.0,0.0,0.0,,
2024-09-22 20:50:00,0.0,0.009390553575292232,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.455848657691753,28.3,23.3,0.0,-45.58486576917531,0,0.0,0.0,0.0,0.0,,
2024-09-22 20:55:00,0.0,0.009390553575292232,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.442173197961,28.3,23.3,0.0,-44.217319796100085,0,0.0,0.0,0.0,0.0,,
2024-09-22 21:00:00,0.0,0.0,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.428908002022172,28.3,23.3,0.0,-42.89080020221725,0,0.0,0.0,0.0,0.0,,
2024-09-22 21:05:00,0.0,0.0,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.416040761961508,28.3,23.3,0.0,-41.604076196150785,0,0.0,0.0,0.0,0.0,,
2024-09-22 21:10:00,0.0,0.0,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.403559539102663,28.3,23.3,0.0,-40.35595391026625,0,0.0,0.0,0.0,0.0,,
2024-09-22 21:15:00,0.0,0.0,0,S1,Vacant,1,0,0,25.8,5.0,0,0,0,25.0,25.39145275292958,28.3,23.3,0.0,-39.145275292958104,0,0.0,0.0,0.0,0.0,,
2024-09-22 21:20:00,0.0,0.0,0,S1,Vacant,0,0,0,25.8,5.0,0,0,0,25.0,25.379709170341695,28.3,23.3,0.0,-37.97091703416946,0,0.0,0.0,0.0,0.0,,
